track_id,track_name,artist_name,artist_id,hybrid_score,s_content,s_collab,w_content,w_collab,pre_score,from_content,from_tag,from_neighbor,long_term_sim,tag_cosine,mood_sim,cluster_tag_sim,tag_jaccard,group_listener_count,group_avg_ms,group_skip_rate,weighted_nbr_avg_ms,recent_skip_pct,recent_avg_valence,recent_avg_energy,valence_delta,energy_delta,tod_morning,tod_afternoon,tod_evening,tod_night,platform_mobile,platform_desktop
296,Running Through The Rain,YUGYEOM,2056,0.7841243480329677,0.9322878914216766,0.19147017447813203,0.8,0.2,0.7083418598210235,True,True,False,0.9620979321818101,0.9489644686505925,0.7116469572080573,0.9506931649088337,0.6,1.0,147692.5,0.5,0.0,0.5970372621695083,0.458,0.561,0.182,0.15899999999999992,0,0,0,0,0,0
1064,SUMMERIDE,Jay Park,896,0.7705337933886124,0.9076916965221375,0.22190218085451138,0.8,0.2,0.6992179599399133,True,False,False,0.9628576512080886,0.9014456716793452,0.7188876168701044,0.8513724279021924,0.6,1.0,156463.3,0.375,0.0,0.5970372621695083,0.458,0.561,0.12199999999999994,0.2589999999999999,0,0,0,0,0,0
2180,Didn't Cha Know,Erykah Badu,601,0.7665611815548117,0.8376061343851455,0.4823813702334764,0.8,0.2,0.8713298129489007,False,True,False,0.9416280005957811,0.850075879814753,0.6911955231218825,0.8446000152758615,0.3333333333333333,4.0,77722.2697368421,0.5855263157894737,82914.02229857889,0.5970372621695083,0.458,0.561,0.36199999999999993,0.08100000000000007,0,0,0,0,0,0
2408,Frontin' (feat. JAY-Z) - Club Mix,Pharrell Williams,1489,0.7586426788094496,0.8336339248102568,0.45867769480622056,0.8,0.2,0.8955384508779574,False,True,False,0.9395027199686399,0.9214259041472943,0.608271904571283,0.9069853656779407,0.3333333333333333,4.0,76592.20833333333,0.75,98884.44934458373,0.5970372621695083,0.458,0.561,0.302,0.16100000000000003,0,0,0,0,0,0
3386,Can't Wait,Doja Cat,519,0.7532189808191196,0.8202052623549481,0.48527385467580564,0.8,0.2,0.7298391125334128,True,False,False,0.9513525219516101,0.7908238081089313,0.6455025696026231,0.7128650111325463,0.6,1.0,230309.0,0.0,230309.0,0.5970372621695083,0.458,0.561,0.38199999999999995,0.22899999999999998,0,0,0,0,0,0
2835,Out The Way,Dear Silas,492,0.7525159219411325,0.8457553534709751,0.3795581958217618,0.8,0.2,0.772201456903051,True,False,True,0.9578750503820185,0.8213101082393159,0.7053350540179448,0.8184172845725355,0.3333333333333333,1.0,144962.0,0.0,144962.0,0.5970372621695083,0.458,0.561,0.292,0.018999999999999906,0,0,0,0,0,0
2101,PERFUME (Feat. Cha Cha Malone),sokodomo,2183,0.7522220966000107,0.8757880156171296,0.2579584205315348,0.8,0.2,0.6892629620732936,True,False,False,0.9624806490125042,0.8526131878352077,0.7042084252546049,0.7651072335664041,0.6,1.0,129829.9693877551,0.11224489795918367,0.0,0.5970372621695083,0.458,0.561,0.21200000000000002,0.119,0,0,0,0,0,0
1476,All About U (Feat. Loco),YUGYEOM,2056,0.7491871253882109,0.9080342056724411,0.11379880425128971,0.8,0.2,0.7085364265422296,True,True,False,0.9624870656242223,0.9489644686505925,0.6443415793791794,0.9506931649088337,0.6,1.0,76102.0,0.6666666666666666,0.0,0.5970372621695083,0.458,0.561,0.07200000000000001,0.1389999999999999,0,0,0,0,0,0
1835,"RESPECT (Feat. GRAY, DJ Pumkin)",Loco,1157,0.7476809816671677,0.8816428186919898,0.21183363356787915,0.8,0.2,0.6865383265531517,True,False,False,0.9570313779722204,0.8526131878352077,0.7335572113263655,0.7651072335664041,0.6,1.0,126750.66666666667,0.3333333333333333,0.0,0.5970372621695083,0.458,0.561,0.432,0.30899999999999994,0,0,0,0,0,0
537,Summer Night,GRAY,694,0.7472977098819866,0.923891387890226,0.040922997849028926,0.8,0.2,0.7064382213168529,False,True,False,0.9577918088635666,0.9502115844253478,0.708699947968519,0.9266709616431537,0.6,1.0,66076.4,1.0,0.0,0.5970372621695083,0.458,0.561,0.39199999999999996,0.29899999999999993,0,0,0,0,0,0
5648,act iv: fckin u (18+),4batz,27,0.7468485375135371,0.8433510787411992,0.3608383726028887,0.8,0.2,0.7410752122504655,True,False,False,0.9613667725320003,0.821968680243219,0.6782593296494525,0.8450389647593359,0.3333333333333333,1.0,129849.0,0.0,129849.0,0.5970372621695083,0.458,0.561,0.10200000000000004,0.018999999999999906,0,0,0,0,0,0
667,MURDA (Feat. Dok2),Chancellor,350,0.7467273500241866,0.8788913615878149,0.21807130376967288,0.8,0.2,0.6941206530353755,False,True,False,0.9253767938509365,0.9696612805495362,0.6477326574367633,0.9346347837430282,0.6,1.0,136822.33333333334,0.3333333333333333,0.0,0.5970372621695083,0.458,0.561,0.28800000000000003,0.018999999999999906,0,0,0,0,0,0
2936,John Redcorn,SiR,1725,0.7449356535605849,0.8333601114760089,0.3912378218988888,0.8,0.2,0.8476827014482573,True,False,False,0.9625923146328774,0.8213101082393159,0.6598836834434717,0.8184172845725355,0.3333333333333333,3.0,78968.5,0.5,68348.83187379364,0.5970372621695083,0.458,0.561,0.192,0.12100000000000005,0,0,0,0,0,0
